,class,RefusedBequest
3030,com.badlogic.gdx.graphics.g3d.decals.GroupStrategy,0.0
3031,com.badlogic.gdx.utils.compression.lzma.Encoder.LenPriceTableEncoder,0.0
3032,com.badlogic.gdx.physics.bullet.collision.btCollisionShape,0.0
3033,com.badlogic.gdx.graphics.g3d.model.data.ModelMaterial,0.0
3034,com.badlogic.gdx.graphics.g3d.particles.ParticleChannels.Rotation3dInitializer,0.0
3035,com.badlogic.gdx.backends.lwjgl.audio.Ogg.Sound,0.0
3036,com.badlogic.gdx.tests.g3d.ShaderTest.TestShader,0.0
3037,com.badlogic.gdx.graphics.FPSLogger,0.0
3038,com.badlogic.gdx.setup.GdxSetupUI,0.0
3039,com.badlogic.gdx.physics.bullet.dynamics.btConstraintSolver,0.0
3040,com.badlogic.gdx.physics.bullet.dynamics.btConstraintSetting,0.0
3041,com.badlogic.gdx.utils.ReflectionPool,0.0
3042,com.badlogic.gdx.physics.bullet.softbody.btSoftBody.Feature,1.0
3043,com.badlogic.gdx.assets.AssetLoadingTask,0.0
3044,com.badlogic.gdx.backends.gwt.preloader.AssetDownloader.1,0.0
3045,com.badlogic.gdx.backends.gwt.preloader.AssetDownloader.2,0.0
3046,com.badlogic.gdx.physics.bullet.collision.btDbvt.IWriter,0.0
3047,com.badlogic.gdx.backends.gwt.preloader.AssetDownloader.3,0.0
3048,com.badlogic.gdx.backends.gwt.preloader.AssetDownloader.4,0.0
3049,com.badlogic.gdx.backends.gwt.preloader.AssetDownloader.6,0.0
3050,com.badlogic.gdx.backends.lwjgl3.audio.mock.MockSound,0.0
3051,com.badlogic.gdx.graphics.g3d.ModelCache.MeshPool,0.0
3052,com.badlogic.gdx.tests.ViewportTest3.1,0.0
3053,org.jbox2d.dynamics.FixtureProxy,0.0
3054,com.badlogic.gdx.physics.bullet.dynamics.btSolverConstraint.btSolverConstraintType,0.0
3055,com.badlogic.gdx.maps.tiled.TiledMapTileLayer.Cell,0.0
3056,com.badlogic.gdx.tests.gles2.SimpleVertexShader,0.0
3057,com.badlogic.gdx.backends.android.AndroidGraphics.AndroidDisplayMode,0.0
3058,com.badlogic.gdx.backends.gwt.GwtApplication.ResizeListener,0.0
3059,com.badlogic.gdx.setup.ExternalExtensionsDialog.ExtensionTableModel,0.0
3060,com.badlogic.gdx.graphics.g3d.particles.ParticleChannels,0.0
3061,com.badlogic.gdx.tests.TableTest,0.0
3062,com.badlogic.gdx.backends.gwt.GwtSensor.SensorRead,0.0
3063,com.badlogic.gdx.graphics.g3d.particles.renderers.ParticleControllerControllerRenderer,0.0
3064,com.badlogic.gdx.tests.bullet.ContactCallbackTest.TestContactProcessedListener,0.0
3065,com.badlogic.gdx.setup.BuildScriptHelper,0.0
3066,org.jbox2d.callbacks.RayCastCallback,0.0
3067,com.badlogic.gdx.physics.bullet.linearmath.btVector3Array.less,0.0
3068,com.badlogic.gdx.setup.GdxSetupUI.1,0.0
3069,com.badlogic.gdx.setup.GdxSetupUI.2,0.0
3070,com.badlogic.gdx.physics.bullet.collision.btGImpactMeshShapeData,0.0
3071,com.badlogic.gdx.setup.GdxSetupUI.7,0.0
3072,com.badlogic.gdx.physics.bullet.dynamics.btTypedConstraintDoubleData,0.0
3073,com.badlogic.gdx.setup.GdxSetupUI.8,0.0
3074,com.badlogic.gdx.setup.GdxSetupUI.3,0.0
3075,com.badlogic.gdx.setup.GdxSetupUI.4,0.0
3076,com.badlogic.gdx.tests.UISimpleTest,0.0
3077,com.badlogic.gwtref.gen.ReflectionCacheSourceCreator,0.0
3078,com.badlogic.gdx.physics.bullet.dynamics.btContactConstraint,0.0
3079,com.badlogic.gdx.tests.bullet.RayPickRagdollTest,0.0
3080,com.badlogic.gdx.graphics.PixmapIO.PNG.ChunkBuffer,0.0
3081,com.badlogic.gdx.physics.bullet.collision.CollisionObjectWrapper,0.0
3082,com.badlogic.gdx.scenes.scene2d.EventListener,0.0
3083,com.badlogic.gdx.tools.hiero.Hiero.11,0.0
3084,com.badlogic.gdx.tools.hiero.Hiero.10,0.0
3085,com.badlogic.gdx.graphics.g3d.shaders.BaseShader,0.0
3086,com.badlogic.gdx.tools.hiero.unicodefont.effects.OutlineEffect,0.0
3087,com.badlogic.gdx.physics.box2d.joints.PulleyJointDef,0.0
3088,com.badlogic.gdx.graphics.Pixmap.Filter,0.0
3089,com.badlogic.gdx.physics.bullet.collision.btGjkEpaSolver3.sResults,0.0
3090,com.badlogic.gdx.tools.imagepacker.ImagePacker,0.0
3091,com.badlogic.gdx.math.Interpolation.PowIn,0.0
3092,com.badlogic.gdx.tests.TextInputDialogTest.1,0.0
3093,com.badlogic.gdx.tests.bullet.OcclusionBuffer.Quaternion,0.0
3094,com.badlogic.gdx.tests.gles2.MipMap2D,0.0
3095,com.badlogic.gdx.math.RandomXS128,0.0
3096,com.badlogic.gdx.tools.hiero.Hiero.19,0.0
3097,com.badlogic.gdx.tools.hiero.Hiero.18,0.0
3098,com.badlogic.gdx.scenes.scene2d.ui.VerticalGroup,0.0
3099,com.badlogic.gdx.tools.hiero.Hiero.17,0.0
3100,com.badlogic.gdx.tools.hiero.Hiero.16,0.0
3101,com.badlogic.gdx.graphics.PixmapIO,0.0
3102,com.badlogic.gdx.tools.hiero.Hiero.15,0.0
3103,com.badlogic.gdx.tools.hiero.Hiero.14,0.0
3104,com.badlogic.gdx.tools.hiero.Hiero.13,0.0
3105,com.badlogic.gdx.graphics.g3d.model.NodePart,0.0
3106,com.badlogic.gdx.tools.hiero.Hiero.12,0.0
3107,com.badlogic.gdx.tests.box2d.ConveyorBelt,0.0
3108,com.badlogic.gdx.tools.hiero.Hiero.21,0.0
3109,com.badlogic.gdx.tools.hiero.Hiero.20,0.0
3110,com.badlogic.gdx.physics.bullet.collision.btConvexConcaveCollisionAlgorithm.SwappedCreateFunc,0.0
3111,com.badlogic.gdx.tests.lwjgl3.Lwjgl3DebugStarter.1,0.0
3112,com.badlogic.gdx.tests.lwjgl3.Lwjgl3DebugStarter.3,0.0
3113,com.badlogic.gdx.backends.lwjgl.DefaultLwjglInput.1,0.0
3114,com.badlogic.gdx.tools.flame.RegionPickerPanel,0.0
3115,com.badlogic.gdx.physics.bullet.linearmath.SWIGTYPE_p_btAlignedObjectArrayT_ConvexH__HalfEdge_t,0.0
3116,com.badlogic.gdx.graphics.g2d.BitmapFontCache,0.0
3117,com.badlogic.gdx.utils.compression.ICodeProgress,0.0
3118,com.badlogic.gdx.physics.bullet.collision.btAxisSweep3InternalInt,0.0
3119,com.badlogic.gdx.physics.bullet.dynamics.btSliderFlags,0.0
3120,com.badlogic.gdx.tests.MusicTest,0.0
3121,com.badlogic.gdx.tests.bullet.FrustumCullingTest,0.0
3122,java.nio.ReadOnlyIntArrayBuffer,0.0
3123,com.badlogic.gdx.physics.bullet.collision.btConvexPlaneCollisionAlgorithm.CreateFunc,0.0
3124,com.badlogic.gdx.physics.bullet.dynamics.btContactSolverInfoData,0.0
3125,com.badlogic.gdx.tools.hiero.Hiero.30,0.0
3126,com.badlogic.gdx.maps.tiled.AtlasTmxMapLoader.AtlasResolver.DirectAtlasResolver,0.0
3127,com.badlogic.gdx.scenes.scene2d.actions.IntAction,0.0
3128,com.badlogic.gdx.physics.bullet.linearmath.SWIGTYPE_p_btAlignedObjectArrayT_btCollisionObjectFloatData_p_t,0.0
3129,com.badlogic.gdx.maps.ImageResolver.AssetManagerImageResolver,0.0
3130,com.badlogic.gdx.tools.flame.RegionPickerPanel.Listener,0.0
3131,com.badlogic.gdx.graphics.g3d.particles.emitters.RegularEmitter,0.0
3132,com.badlogic.gdx.graphics.profiling.GL30Interceptor,0.0
3133,com.badlogic.gdx.tests.g3d.shadows.system.ShadowSystem,0.0
3134,com.badlogic.gdx.tests.lwjgl3.MultiWindowCursorTest.WindowWithCursorListener,0.0
3135,org.jbox2d.dynamics.joints.ConstantVolumeJointDef,0.0
3136,com.badlogic.gdx.tests.AtlasIssueTest,0.0
3137,com.badlogic.gdx.graphics.g3d.particles.ParticleSorter.None,0.0
3138,com.badlogic.gdx.utils.XmlReader,0.0
3139,com.badlogic.gdx.tools.texturepacker.TexturePackerTest,0.0
3140,com.badlogic.gdx.scenes.scene2d.utils.Layout,0.0
3141,com.badlogic.gdx.graphics.g3d.particles.values.ParticleValue,0.0
3142,com.badlogic.gdx.graphics.g3d.particles.ParallelArray.ChannelDescriptor,0.0
3143,com.badlogic.gdx.tests.ExitTest,0.0
3144,com.badlogic.gdx.physics.bullet.extras.DillCreator,0.0
3145,com.badlogic.gdx.graphics.TextureData.Factory,0.0
3146,org.jbox2d.particle.VoronoiDiagram,0.0
3147,com.badlogic.gdx.graphics.g3d.utils.AnimationController.AnimationListener,0.0
3148,com.badlogic.gdx.physics.bullet.softbody.SWIGTYPE_p_btAlignedObjectArrayT_btSoftBody__Cluster_p_t,0.0
3149,com.badlogic.gdx.tools.flame.Slider,0.0
3150,com.badlogic.gdx.physics.bullet.dynamics.btLemkeSolver,1.0
3151,com.badlogic.gdx.tools.particleeditor.EffectPanel,0.0
3152,com.badlogic.gdx.scenes.scene2d.ui.Widget,0.0
3153,com.badlogic.gdx.physics.bullet.dynamics.btConeTwistConstraint,0.0
3154,com.badlogic.gdx.utils.Scaling,0.0
3155,com.badlogic.gdx.scenes.scene2d.ui.Dialog,0.0
3156,com.badlogic.gdx.tools.hiero.unicodefont.GlyphPage,0.0
3157,com.badlogic.gdx.tests.ScrollPaneTextAreaTest,0.0
3158,com.badlogic.gdx.physics.bullet.collision.btAABB,0.0
3159,com.badlogic.gdx.tests.TimerTest.1,0.0
3160,com.badlogic.gdx.physics.bullet.collision.GIM_BVH_TREE_NODE_ARRAY,0.0
3161,com.badlogic.gdx.Net.HttpResponseListener,0.0
3162,com.badlogic.gdx.physics.bullet.softbody.SoftBodyTetraData,0.0
3163,com.badlogic.gdx.backends.gwt.GwtGraphics.GwtMonitor,0.0
3164,com.badlogic.gdx.physics.bullet.collision.btGimPairArray.less,0.0
3165,com.badlogic.gdx.physics.bullet.linearmath.btQuaternionFloatData,0.0
3166,com.badlogic.gdx.graphics.g3d.model.data.ModelNodeAnimation,0.0
3167,com.badlogic.gdx.math.Vector2Test,0.0
3168,com.badlogic.gdx.physics.bullet.dynamics.SWIGTYPE_p_btVectorXT_float_t,0.0
3169,com.badlogic.gdx.maps.tiled.BaseTmxMapLoader,0.0
3170,org.jbox2d.common.Settings,0.0
3171,com.badlogic.gdx.physics.bullet.dynamics.btHingeConstraint,0.0
3172,org.jbox2d.particle.ParticleGroupType,0.0
3173,com.badlogic.gdx.graphics.g3d.utils.shapebuilders.CylinderShapeBuilder,0.0
3174,org.jbox2d.dynamics.contacts.ContactCreator,0.0
3175,com.badlogic.gdx.assets.loaders.SkinLoader,0.0
3176,com.badlogic.gdx.physics.box2d.PolygonShape,0.0
3177,com.badlogic.gdx.graphics.glutils.GLFrameBuffer.FrameBufferBuilder,0.0
3178,com.badlogic.gdx.utils.CharArray,0.0
3179,com.badlogic.gdx.graphics.g2d.PixmapPackerIO.ImageFormat,0.0
3180,com.badlogic.gdx.tests.Scene2dTest.2,0.0
3181,com.badlogic.gdx.tests.Scene2dTest.1,0.0
3182,com.badlogic.gdx.graphics.g3d.decals.DecalMaterial,0.0
3183,com.badlogic.gdx.tests.Scene2dTest.4,0.0
3184,com.badlogic.gdx.tests.Scene2dTest.3,0.0
3185,com.badlogic.gdx.tests.Scene2dTest.6,0.0
3186,com.badlogic.gdx.tests.Scene2dTest.5,0.0
3187,com.badlogic.gdx.tools.flame.ParticleValuePanel,0.0
3188,java.nio.IntToByteBufferAdapter,0.0
3189,com.badlogic.gdx.physics.bullet.collision.btTriangleCallback,0.0
3190,com.badlogic.gdx.physics.bullet.collision.btCompoundShape,0.0
3191,com.badlogic.gwtref.client.CachedTypeLookup,0.0
3192,com.badlogic.gdx.tests.CpuSpriteBatchTest.2,0.0
3193,com.badlogic.gdx.tests.CpuSpriteBatchTest.1,0.0
3194,com.badlogic.gdx.physics.bullet.collision.btMultimaterialTriangleMeshShape,0.0
3195,com.badlogic.gdx.tests.Scene2dTest,0.0
3196,com.badlogic.gdx.physics.bullet.dynamics.btSimulationIslandManagerMt,0.0
3197,com.badlogic.gdx.physics.bullet.collision.btEmptyShape,1.0
3198,com.badlogic.gdx.graphics.g3d.shaders.BaseShader.Setter,0.0
3199,com.badlogic.gdx.maps.tiled.AtlasTmxMapLoader,0.0
3200,com.badlogic.gdx.backends.lwjgl3.audio.Ogg.Sound,0.0
3201,com.badlogic.gdx.tests.InverseKinematicsTest.Bone,0.0
3202,com.badlogic.gdx.physics.bullet.collision.btGImpactBvh,0.0
3203,com.badlogic.gdx.graphics.g2d.PixmapPacker.PixmapPackerRectangle,0.0
3204,java.nio.channels.FileChannel,0.0
3205,com.badlogic.gdx.tests.g3d.Basic3DSceneTest,0.0
3206,com.badlogic.gdx.graphics.g3d.decals.Decal,0.0
3207,com.badlogic.gdx.graphics.g3d.particles.influencers.ScaleInfluencer,0.0
3208,com.badlogic.gdx.graphics.g3d.utils.TextureBinder,0.0
3209,org.jbox2d.pooling.IOrderedStack,0.0
3210,com.badlogic.gdx.tests.g3d.ParticleControllerTest,0.0
3211,com.badlogic.gdx.physics.bullet.collision.btTriangleMeshShape,1.0
3212,com.badlogic.gdx.tests.g3d.shadows.system.realistic.Pass1Shader,0.0
3213,com.badlogic.gdx.tests.superkoalio.SuperKoalio,0.0
3214,com.badlogic.gdx.physics.bullet.collision.btUnionFind,0.0
3215,com.badlogic.gdx.physics.bullet.collision.SWIGTYPE_p_p_unsigned_char,0.0
3216,com.badlogic.gdx.math.Interpolation.ExpIn,0.0
3217,com.badlogic.gdx.scenes.scene2d.utils.DragScrollListener,0.0
3218,java.io.DataOutputStream,0.0
3219,com.badlogic.gdx.physics.bullet.collision.SWIGTYPE_p_p_btGenericMemoryPool,0.0
3220,com.badlogic.gdx.audio.Music.OnCompletionListener,0.0
3221,com.badlogic.gdx.graphics.g3d.shaders.DepthShader.Config,1.0
3222,com.badlogic.gdx.scenes.scene2d.ui.HorizontalGroup,0.0
3223,org.jbox2d.dynamics.Profile,0.0
3224,com.badlogic.gdx.graphics.g3d.loader.G3dModelLoader,0.0
3225,com.badlogic.gdx.tests.g3d.SkeletonTest.1,0.0
3226,com.badlogic.gdx.maps.Map,0.0
3227,com.badlogic.gdx.graphics.g2d.PixmapPacker.SkylineStrategy,0.0
3228,com.badlogic.gdx.net.HttpParametersUtils,0.0
3229,com.badlogic.gdx.backends.gwt.widgets.ProgressBar,0.0
3230,com.badlogic.gdx.backends.lwjgl.LwjglAWTInput,0.0
3231,com.badlogic.gdx.assets.loaders.CubemapLoader.CubemapParameter,0.0
3232,com.badlogic.gdx.physics.bullet.collision.AllHitsRayResultCallback,0.0
3233,com.badlogic.gdx.setup.GdxSetupUI.UI.9,0.0
3234,com.badlogic.gdx.tests.FrameBufferTest,0.0
3235,com.badlogic.gdx.backends.lwjgl.LwjglGraphics.LwjglDisplayMode,0.0
3236,Shape,0.0
3237,com.badlogic.gdx.physics.bullet.dynamics.btMultiBodyFixedConstraint,0.0
3238,com.badlogic.gdx.physics.bullet.softbody.btSparseSdf3.IntFrac,0.0
3239,com.badlogic.gdx.scenes.scene2d.ui.Skin,0.0
3240,com.badlogic.gdx.physics.bullet.collision.btPolyhedralConvexShape,1.0
3241,com.badlogic.gdx.physics.box2d.joints.RopeJoint,0.0
3242,com.badlogic.gdx.utils.ArrayMap.Keys,0.0
3243,com.badlogic.gdx.backends.android.surfaceview.FixedResolutionStrategy,0.0
3244,com.badlogic.gdx.graphics.g3d.particles.values.MeshSpawnShapeValue.Triangle,0.0
3245,com.badlogic.gdx.math.Matrix3,0.0
3246,com.badlogic.gdx.physics.bullet.linearmath.SWIGTYPE_p_btAlignedObjectArrayT_btCollisionShapeData_p_t,0.0
3247,com.badlogic.gdx.physics.bullet.collision.ClosestNotMeConvexResultCallback,0.0
3248,com.badlogic.gdx.math.Matrix4,0.0
3249,com.badlogic.gdx.tools.hiero.HieroSettings,0.0
3250,com.badlogic.gdx.physics.bullet.linearmath.ConvexH,0.0
3251,com.badlogic.gdx.physics.bullet.softbody.btSoftBody.fMaterial.EnumFlagType,0.0
3252,java.io.BufferedWriter,0.0
3253,com.badlogic.gdx.utils.compression.lzma.Encoder.Optimal,0.0
3254,com.badlogic.gdx.physics.bullet.collision.btShortIntIndexData,0.0
3255,org.jbox2d.common.MathUtils,0.0
3256,com.badlogic.gdx.physics.bullet.linearmath.btQuaternion,0.0
3257,com.badlogic.gdx.tools.hiero.Hiero.6,0.0
3258,com.badlogic.gdx.tools.hiero.Hiero.5,0.0
3259,com.badlogic.gdx.backends.gwt.GwtSensor.SensorError,0.0
3260,com.badlogic.gdx.tools.hiero.Hiero.3,0.0
3261,com.badlogic.gdx.physics.bullet.collision.SWIGTYPE_p_float,0.0
3262,com.badlogic.gdx.tools.hiero.Hiero.2,0.0
3263,com.badlogic.gdx.tools.hiero.Hiero.1,0.0
3264,com.badlogic.gdx.scenes.scene2d.ui.TooltipManager,0.0
3265,com.badlogic.gdx.graphics.g2d.ParticleEmitter.SpawnEllipseSide,0.0
3266,com.badlogic.gdx.maps.objects.CircleMapObject,0.0
3267,com.badlogic.gdx.tools.hiero.Hiero.9,0.0
3268,com.badlogic.gdx.graphics.glutils.ETC1.ETC1Data,0.0
3269,com.badlogic.gdx.tools.hiero.Hiero.8,0.0
3270,com.badlogic.gdx.tools.hiero.Hiero.7,0.0
3271,com.badlogic.gdx.backends.lwjgl3.Lwjgl3Graphics.Lwjgl3DisplayMode,0.0
3272,com.badlogic.gdx.graphics.g3d.utils.AnimationController,0.0
3273,com.badlogic.gdx.backends.gwt.GwtGL20.IntMap,0.0
3274,com.badlogic.gdx.physics.bullet.softbody.SWIGTYPE_p_btAlignedObjectArrayT_btSparseSdfT_3_t__Cell_p_t,0.0
3275,com.badlogic.gdx.backends.gwt.GwtPermissions.GwtPermissionResult,0.0
3276,com.badlogic.gdx.physics.bullet.collision.btSubsimplexConvexCast,0.0
3277,com.badlogic.gdx.physics.bullet.linearmath.btGeometryUtil,0.0
3278,com.badlogic.gdx.tools.texturepacker.TexturePacker.InputImage,0.0
3279,com.badlogic.gdx.tests.AudioRecorderTest.1,0.0
3280,com.badlogic.gdx.tests.ScrollPaneTest,0.0
3281,com.badlogic.gdx.graphics.glutils.ETC1,0.0
3282,com.badlogic.gdx.physics.box2d.FixtureDef,0.0
3283,com.badlogic.gdx.backends.iosrobovm.IOSSound,0.0
3284,com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsInfluencer,1.0
3285,com.badlogic.gdx.physics.bullet.collision.btCollisionDispatcher,0.0
3286,com.badlogic.gdx.physics.bullet.collision.GIM_PAIR,0.0
3287,com.badlogic.gdx.physics.bullet.dynamics.btMultibodyLink.eFeatherstoneJointType,0.0
3288,org.jbox2d.dynamics.joints.MotorJoint,0.0
3289,java.io.EOFException,0.0
3290,com.badlogic.gdx.tests.g3d.shadows.utils.LightFilter,0.0
3291,com.badlogic.gdx.backends.lwjgl3.Sync.1,0.0
3292,com.badlogic.gdx.physics.bullet.softbody.btSoftBody.ImplicitFn,0.0
3293,com.badlogic.gdx.utils.async.AsyncExecutor.1,0.0
3294,com.badlogic.gdx.utils.async.AsyncExecutor.2,0.0
3295,com.badlogic.gdx.backends.android.APKExpansionSupport,0.0
3296,com.badlogic.gdx.physics.bullet.softbody.btSoftBody.Joint.Specs,0.0
3297,com.badlogic.gdx.backends.lwjgl.LwjglFiles,0.0
3298,org.jbox2d.dynamics.joints.ConstantVolumeJoint,0.0
3299,com.badlogic.gdx.physics.bullet.linearmath.PHullResult,0.0
3300,com.badlogic.gdx.tests.ParticleEmittersTest.2,0.0
3301,com.badlogic.gdx.physics.bullet.softbody.btSoftBody.sRayCast,0.0
3302,com.badlogic.gdx.graphics.g3d.particles.batches.BillboardParticleBatch.RenderablePool,0.0
3303,com.badlogic.gdx.tests.ParticleEmittersTest.1,0.0
3304,com.badlogic.gdx.tools.flame.BillboardBatchPanel.SortMode,0.0
3305,com.badlogic.gdx.scenes.scene2d.ui.Window,0.0
3306,com.badlogic.gdx.utils.PauseableThread,0.0
3307,com.badlogic.gdx.tools.flame.DrawPanel.2,0.0
3308,com.badlogic.gdx.tools.flame.DrawPanel.3,0.0
3309,com.badlogic.gdx.tools.flame.DrawPanel.1,0.0
3310,com.badlogic.gdx.physics.box2d.Shape.Type,0.0
3311,com.badlogic.gdx.physics.bullet.softbody.btSoftBody.eSolverPresets.EnumFlagType,0.0
3312,com.badlogic.gdx.utils.IntFloatMap.Keys,0.0
3313,com.badlogic.gdx.tests.bullet.OcclusionCuller.Collider,0.0
3314,com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsModifier.BrownianAcceleration,0.0
3315,com.badlogic.gdx.tests.g3d.shadows.system.classical.MainShader.Config,0.0
3316,com.badlogic.gdx.backends.lwjgl.LwjglNet,0.0
3317,com.badlogic.gdx.physics.bullet.collision.btGImpactShapeInterface,0.0
3318,com.badlogic.gdx.tests.g3d.shaders.MultiPassShader,0.0
3319,java.net.URLEncoder,0.0
3320,com.badlogic.gdx.scenes.scene2d.utils.NinePatchDrawable,0.0
3321,org.jbox2d.collision.RayCastOutput,0.0
3322,org.jbox2d.dynamics.joints.PrismaticJoint,0.0
3323,com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsModifier,0.0
3324,com.badlogic.gdx.physics.bullet.dynamics.DynamicsJNI,0.0
3325,com.badlogic.gdx.physics.bullet.collision.btConvexConvexAlgorithm.CreateFunc,0.0
3326,com.badlogic.gdx.graphics.g2d.freetype.FreeType.GlyphSlot,1.0
3327,com.badlogic.gdx.input.RemoteInput.TouchEvent,0.0
3328,com.badlogic.gdx.tests.gwt.client.GwtTestWrapper.80,0.0
3329,com.badlogic.gdx.physics.bullet.dynamics.btRotationalLimitMotor2,0.0
3330,com.badlogic.gdx.utils.Timer.Task,0.0
3331,com.badlogic.gdx.tests.gwt.client.GwtTestWrapper.89,0.0
3332,com.badlogic.gdx.backends.iosrobovm.IOSMusic.1,0.0
3333,com.badlogic.gdx.math.Bresenham2.1,0.0
3334,com.badlogic.gdx.physics.bullet.linearmath.btBulletSerializedArrays,0.0
3335,com.badlogic.gdx.backends.gwt.GwtGraphics,0.0
3336,com.badlogic.gdx.utils.viewport.FitViewport,0.0
3337,com.badlogic.gdx.tests.gwt.client.GwtTestWrapper.81,0.0
3338,com.badlogic.gdx.tests.gwt.client.GwtTestWrapper.82,0.0
3339,com.badlogic.gdx.tests.gwt.client.GwtTestWrapper.83,0.0
3340,com.badlogic.gdx.tests.gwt.client.GwtTestWrapper.84,0.0
3341,com.badlogic.gdx.tests.gwt.client.GwtTestWrapper.85,0.0
3342,com.badlogic.gdx.physics.bullet.collision.btBoxBoxCollisionAlgorithm,0.0
3343,com.badlogic.gdx.tests.gwt.client.GwtTestWrapper.86,0.0
3344,com.badlogic.gdx.tests.gwt.client.GwtTestWrapper.87,0.0
3345,com.badlogic.gdx.tests.gwt.client.GwtTestWrapper.88,0.0
3346,com.badlogic.gdx.physics.bullet.collision.SWIGTYPE_p_gim_arrayT_GUINT_t,0.0
3347,com.badlogic.gdx.utils.IntSet,0.0
3348,com.badlogic.gdx.tools.flame.ScaledNumericPanel.2,0.0
3349,com.badlogic.gdx.tools.flame.ScaledNumericPanel.1,0.0
3350,com.badlogic.gdx.utils.SerializationException,0.0
3351,com.badlogic.gdx.tools.flame.ScaledNumericPanel.4,0.0
3352,com.badlogic.gdx.tests.gwt.client.GwtTestWrapper.78,0.0
3353,com.badlogic.gdx.tools.flame.ScaledNumericPanel.3,0.0
3354,com.badlogic.gdx.assets.loaders.SoundLoader.SoundParameter,0.0
3355,com.badlogic.gdx.tests.g3d.Animation3DTest,0.0
3356,com.badlogic.gdx.tests.gwt.client.GwtTestWrapper.79,0.0
3357,com.badlogic.gdx.tools.flame.ScaledNumericPanel.6,0.0
3358,com.badlogic.gdx.tests.TableLayoutTest.1,0.0
3359,com.badlogic.gdx.tools.flame.ScaledNumericPanel.5,0.0
3360,com.badlogic.gdx.tests.GLES30Test,0.0
3361,com.badlogic.gdx.tests.TableLayoutTest.2,0.0
3362,com.badlogic.gdx.tools.flame.ScaledNumericPanel.8,0.0
3363,com.badlogic.gdx.tools.flame.ScaledNumericPanel.7,0.0
3364,com.badlogic.gdx.tools.flame.ScaledNumericPanel.9,0.0
3365,com.badlogic.gdx.tests.gwt.client.GwtTestWrapper.70,0.0
3366,com.badlogic.gdx.utils.viewport.FillViewport,0.0
3367,com.badlogic.gdx.tests.gwt.client.GwtTestWrapper.71,0.0
3368,com.badlogic.gdx.tests.gwt.client.GwtTestWrapper.72,0.0
3369,com.badlogic.gdx.tests.gwt.client.GwtTestWrapper.73,0.0
3370,com.badlogic.gdx.tools.flame.LoaderButton.1,0.0
3371,com.badlogic.gdx.tests.TableLayoutTest.3,0.0
3372,com.badlogic.gdx.tests.gwt.client.GwtTestWrapper.74,0.0
3373,com.badlogic.gdx.tests.gwt.client.GwtTestWrapper.75,0.0
3374,com.badlogic.gdx.physics.bullet.linearmath.SWIGTYPE_p_int,0.0
3375,com.badlogic.gdx.tests.gwt.client.GwtTestWrapper.76,0.0
3376,java.nio.ReadOnlyDoubleArrayBuffer,0.0
3377,com.badlogic.gdx.graphics.g3d.utils.ShaderProvider,0.0
3378,com.badlogic.gdx.tests.gwt.client.GwtTestWrapper.77,0.0
3379,com.badlogic.gdx.tools.flame.PreAlpha.1,0.0
3380,com.badlogic.gdx.scenes.scene2d.ui.Value.10,0.0
3381,com.badlogic.gdx.tools.flame.PreAlpha.2,0.0
3382,com.badlogic.gdx.tools.flame.PreAlpha.3,0.0
3383,com.badlogic.gdx.tools.flame.PreAlpha.4,0.0
3384,com.badlogic.gdx.graphics.g3d.particles.influencers.ColorInfluencer.Single,0.0
3385,com.badlogic.gdx.backends.gwt.widgets.ResizableWidgetCollection,0.0
3386,com.badlogic.gdx.physics.bullet.dynamics.btGeneric6DofSpring2ConstraintData,0.0
3387,com.badlogic.gdx.graphics.Colors,0.0
3388,com.badlogic.gdx.physics.bullet.collision.btTriangleInfo,0.0
3389,org.jbox2d.pooling.arrays.FloatArray,0.0
3390,com.badlogic.gdx.scenes.scene2d.ui.Tree.2,0.0
3391,com.badlogic.gdx.scenes.scene2d.ui.Tree.1,0.0
3392,com.badlogic.gdx.graphics.g2d.PixmapPacker.GuillotineStrategy,0.0
3393,com.badlogic.gdx.graphics.g3d.attributes.CubemapAttribute,0.0
3394,com.badlogic.gdx.scenes.scene2d.ui.SplitPane.1,0.0
3395,com.badlogic.gdx.tests.gwt.client.GwtTestWrapper.90,0.0
3396,com.badlogic.gdx.tests.gwt.client.GwtTestWrapper.91,0.0
3397,com.badlogic.gdx.backends.android.AndroidLiveWallpaper,0.0
3398,com.badlogic.gdx.physics.bullet.collision.SWIGTYPE_p_btAlignedObjectArrayT_btDbvtNode_const_p_t,0.0
3399,com.badlogic.gdx.maps.tiled.TiledMapTile.BlendMode,0.0
3400,com.badlogic.gdx.tests.GWTLossyPremultipliedAlphaTest,0.0
3401,com.badlogic.gdx.graphics.glutils.FileTextureData,0.0
3402,com.badlogic.gdx.tests.ParticleEmitterTest,0.0
3403,com.badlogic.gdx.tests.gwt.client.GwtTestWrapper.92,0.0
3404,com.badlogic.gdx.tests.gwt.client.GwtTestWrapper.93,0.0
3405,org.jbox2d.dynamics.joints.FrictionJoint,0.0
3406,com.badlogic.gdx.tests.g3d.shadows.system.classical.Pass1ShaderProvider,0.0
3407,java.lang.Thread.1,0.0
3408,com.badlogic.gdx.tests.MipMapTest,0.0
3409,org.jbox2d.callbacks.PairCallback,0.0
